sensor_id,time,temperature,pressure,humidity,gas_resistance,smell
0,1238219,34.213127,9.099013,31.47472,79651.523438,tea
1,1238275,34.154766,9.09834,31.642948,72541.796875,tea
2,1238329,34.43914,9.100513,31.660517,71930.320312,tea
3,1238384,34.465656,9.100393,31.442648,98860.78125,tea
4,1238439,34.607731,9.102736,31.600424,75427.226562,tea
5,1238494,34.536419,9.101642,32.692242,74963.398438,tea
6,1238549,33.843731,9.098868,32.400387,56276.105469,tea
7,1238604,33.921394,9.100116,32.686707,83469.1875,tea
0,1241219,34.215641,9.099085,31.497639,79875.195312,tea
1,1241274,34.152222,9.098479,31.608564,73226.546875,tea
2,1241329,34.451801,9.100637,31.67313,72173.664062,tea
3,1241384,34.470711,9.100646,31.420532,98918.085938,tea
4,1241440,34.610252,9.102952,31.600666,75627.773438,tea
5,1241494,34.533894,9.101458,32.663128,74375.359375,tea
6,1241549,33.85128,9.099137,32.389671,56017.503906,tea
7,1241604,33.918842,9.10031,32.703671,83550.914062,tea
0,1244219,34.218151,9.099106,31.497873,79950.03125,tea
1,1244274,34.15731,9.098627,31.591976,73163.757812,tea
2,1244329,34.454334,9.100821,31.67337,72357.265625,tea
3,1244384,34.470711,9.100681,31.386654,99090.382812,tea
4,1244439,34.610252,9.10288,31.594971,75627.773438,tea
5,1244494,34.54147,9.101556,32.652317,74700.90625,tea
6,1244549,33.85128,9.099277,32.378239,55797.734375,tea
7,1244604,33.921394,9.100277,32.686707,83550.914062,tea
0,1247219,34.208103,9.099242,31.440245,80326.328125,tea
1,1247274,34.164951,9.098778,31.615458,72789.3125,tea
2,1247329,34.4594,9.10102,31.622499,71991.0,tea
3,1247384,34.473244,9.100664,31.409481,98860.78125,tea
4,1247439,34.62286,9.103227,31.579082,75294.117188,tea
5,1247494,34.538944,9.101956,32.64053,74505.242188,tea
6,1247549,33.858833,9.099267,32.384689,55761.273438,tea
7,1247605,33.923946,9.100315,32.663998,83550.914062,tea
0,1250219,34.200565,9.099096,31.179068,82024.992188,tea
1,1250274,34.159859,9.098701,31.569458,72789.3125,tea
2,1250329,34.454334,9.101021,31.496565,72851.453125,tea
3,1250384,34.475773,9.100935,31.404072,98518.375,tea
4,1250439,34.615295,9.102901,31.572674,75964.390625,tea
5,1250494,34.543999,9.102041,32.623703,74570.34375,tea
6,1250549,33.863865,9.099412,32.362309,55980.757812,tea
7,1250604,33.926502,9.100637,32.64703,83306.21875,tea
0,1253219,34.180466,9.09928,30.826859,83224.96875,tea
1,1253274,34.162407,9.098863,31.410509,73669.0625,tea
2,1253329,34.449268,9.101022,31.31949,73478.757812,tea
3,1253384,34.480827,9.100955,31.336798,98746.382812,tea
4,1253439,34.625381,9.103264,31.567936,75829.382812,tea
5,1253494,34.543999,9.102059,32.623703,74635.570312,tea
6,1253549,33.856316,9.099264,32.350155,56128.042969,tea
7,1253604,33.926502,9.100549,32.629818,83062.945312,tea
0,1256219,34.195538,9.099393,30.760538,83062.945312,tea
1,1256275,34.17004,9.098943,31.354414,73860.359375,tea
2,1256329,34.446739,9.100913,31.285101,73542.085938,tea
3,1256385,34.478298,9.100827,31.308346,98518.375,tea
4,1256439,34.625381,9.103228,31.528088,75294.117188,tea
5,1256494,34.543999,9.101759,32.606392,75427.226562,tea
6,1256549,33.858833,9.099179,32.327541,55907.402344,tea
7,1256604,33.926502,9.100494,32.618343,83879.421875,tea
0,1259219,34.195538,9.099058,30.918585,82421.117188,tea
1,1259275,34.167496,9.098834,31.371214,73478.757812,tea
2,1259329,34.444206,9.100603,31.353186,73415.546875,tea
3,1259384,34.485886,9.100813,31.258282,98689.28125,tea
4,1259439,34.627907,9.103031,31.511253,75227.742188,tea
5,1259494,34.549049,9.10171,32.572262,74440.242188,tea
6,1259549,33.863865,9.099149,32.310879,56054.300781,tea
7,1259604,33.929054,9.100266,32.595646,83714.84375,tea
0,1262219,34.203075,9.098921,31.032278,82103.914062,tea
1,1262274,34.164951,9.098477,31.427795,73478.757812,tea
2,1262330,34.454334,9.101021,31.388304,73226.546875,tea
3,1262384,34.475773,9.100631,31.285542,98575.28125,tea
4,1262439,34.625381,9.102921,31.482561,75694.851562,tea
5,1262494,34.54652,9.101697,32.572018,74181.398438,tea
6,1262549,33.8689,9.099099,32.277088,56424.949219,tea
7,1262604,33.923946,9.100101,32.583683,83550.914062,tea
0,1265219,34.205589,9.099152,30.981655,82660.640625,tea
1,1265274,34.164951,9.098511,31.427795,73289.4375,tea
2,1265329,34.451801,9.100748,31.353895,73605.523438,tea
3,1265384,34.473244,9.100396,31.313519,99378.882812,tea
4,1265439,34.625381,9.10294,31.47687,75762.0625,tea
5,1265494,34.54147,9.101198,32.548447,74766.351562,tea
6,1265549,33.866383,9.098938,32.288273,56091.148438,tea
7,1265605,33.931606,9.10018,32.567219,84044.648438,tea
0,1268219,34.205589,9.098852,31.038166,82580.648438,tea
1,1268274,34.17004,9.097989,31.439646,73289.4375,tea
2,1268329,34.454334,9.100529,31.354132,73352.4375,tea
3,1268384,34.480827,9.100276,31.280371,99147.945312,tea
4,1268439,34.630424,9.102887,31.454586,75427.226562,tea
5,1268494,34.556625,9.101432,32.544155,74570.34375,tea
6,1268549,33.871418,9.098856,32.265907,56164.984375,tea
7,1268604,33.934158,9.099895,32.561729,83387.625,tea
0,1271219,34.205589,9.098746,31.055124,82103.914062,tea
1,1271274,34.172588,9.098025,31.456932,73352.4375,tea
2,1271329,34.456867,9.100418,31.348677,73478.757812,tea
3,1271384,34.48336,9.100418,31.291895,98632.25,tea
4,1271439,34.630424,9.102743,31.448898,75694.851562,tea
5,1271494,34.5541,9.101192,32.532368,75029.304688,tea
6,1271549,33.871418,9.098716,32.254486,56054.300781,tea
7,1271604,33.931606,9.099769,32.538548,83550.914062,tea
0,1274219,34.208103,9.098818,30.970591,82341.585938,tea
1,1274275,34.177681,9.098278,31.440357,73289.4375,tea
2,1274329,34.461933,9.1006,31.343458,72976.054688,tea
3,1274384,34.485886,9.100258,31.280848,99090.382812,tea
4,1274439,34.625381,9.102434,31.448421,75896.828125,tea
5,1274494,34.559151,9.101314,32.515556,75227.742188,tea
6,1274549,33.878967,9.098844,32.24379,56201.976562,tea
7,1274604,33.934158,9.099806,32.527328,83632.796875,tea
0,1277219,34.215641,9.098804,31.010843,81710.820312,tea
1,1277275,34.175133,9.098223,31.411703,73352.4375,tea
2,1277329,34.4594,9.100492,31.366001,73289.4375,tea
3,1277384,34.490944,9.100439,31.264395,98575.28125,tea
4,1277439,34.632946,9.102454,31.443449,75560.804688,tea
5,1277494,34.556625,9.101206,32.50378,75095.335938,tea
6,1277549,33.87645,9.098843,32.237835,56350.429688,tea
7,1277605,33.941818,9.099902,32.528069,83550.914062,tea
0,1280219,34.218151,9.098681,31.118486,81789.140625,tea
1,1280274,34.172588,9.098167,31.428513,73352.4375,tea
2,1280329,34.464466,9.100382,31.394953,72976.054688,tea
3,1280384,34.493477,9.100423,31.253351,99494.75,tea
4,1280439,34.632946,9.102599,31.420694,76099.882812,tea
5,1280494,34.559151,9.101239,32.486721,75227.742188,tea
6,1280550,33.881481,9.098829,32.221184,56164.984375,tea
7,1280604,33.941818,9.099866,32.505135,83714.84375,tea
0,1283219,34.225689,9.098862,31.20405,81244.046875,tea
1,1283274,34.172588,9.097867,31.411463,73478.757812,tea
2,1283329,34.464466,9.100327,31.417742,72851.453125,tea
3,1283384,34.485886,9.100042,31.230076,99147.945312,tea
4,1283439,34.643036,9.102602,31.410269,75829.382812,tea
5,1283494,34.561676,9.101026,32.469673,74897.601562,tea
6,1283549,33.878967,9.098703,32.192402,56164.984375,tea
7,1283604,33.954582,9.10002,32.494907,83961.953125,tea
0,1286219,34.238251,9.098887,31.216539,81012.65625,tea
1,1286275,34.180225,9.098351,31.383772,73732.71875,tea
2,1286329,34.466999,9.100327,31.406588,72603.515625,tea
3,1286384,34.493477,9.100405,31.230791,99090.382812,tea
4,1286439,34.648079,9.102928,31.393679,75493.953125,tea
5,1286495,34.559151,9.1012,32.457893,75161.476562,tea
6,1286549,33.883999,9.098831,32.198589,56574.585938,tea
7,1286605,33.954582,9.100109,32.471977,83879.421875,tea
0,1289219,34.228203,9.098987,31.125082,81476.765625,tea
1,1289274,34.18277,9.098408,31.401058,73352.4375,tea
2,1289329,34.474598,9.100871,31.344652,73289.4375,tea
3,1289384,34.490944,9.100422,31.236191,99321.046875,tea
4,1289439,34.645557,9.102982,31.387758,75427.226562,tea
5,1289494,34.566727,9.101562,32.435566,75294.117188,tea
6,1289549,33.88903,9.099011,32.181946,56276.105469,tea
7,1289604,33.95969,9.10031,32.461006,83632.796875,tea
0,1292219,34.215641,9.098997,30.903509,82580.648438,tea
1,1292274,34.185318,9.09843,31.361526,73605.523438,tea
2,1292329,34.472065,9.100762,31.241943,73415.546875,tea
3,1292384,34.498531,9.100659,31.219984,99032.882812,tea
4,1292439,34.648079,9.102819,31.387995,75694.851562,tea
5,1292495,34.571781,9.101495,32.43029,74831.921875,tea
6,1292549,33.891548,9.099083,32.159355,56612.117188,tea
7,1292604,33.954582,9.100198,32.460518,83797.054688,tea
0,1295219,34.223175,9.099054,30.881618,82182.984375,tea
1,1295274,34.185318,9.098341,31.333126,73415.546875,tea
2,1295329,34.474598,9.100707,31.225117,73415.546875,tea
3,1295384,34.498531,9.10039,31.203064,98860.78125,tea
4,1295439,34.643036,9.102765,31.364773,75829.382812,tea
5,1295495,34.574303,9.10132,32.413239,75227.742188,tea
6,1295549,33.894066,9.098945,32.159592,56201.976562,tea
7,1295604,33.957138,9.100039,32.426373,84044.648438,tea
0,1298219,34.233227,9.098742,31.001177,81867.601562,tea
1,1298275,34.185318,9.09774,31.338806,73988.4375,tea
2,1298329,34.482197,9.100542,31.288427,73415.546875,tea
3,1298384,34.50359,9.100285,31.175346,99321.046875,tea
4,1298439,34.6506,9.102622,31.3598,75829.382812,tea
5,1298494,34.574303,9.10117,32.390186,74831.921875,tea
6,1298549,33.901619,9.098952,32.131779,56462.285156,tea
7,1298604,33.95969,9.099829,32.403706,83879.421875,tea
0,1301219,34.238251,9.09841,31.08078,81321.476562,tea
1,1301275,34.187862,9.097848,31.367445,73796.484375,tea
2,1301329,34.479664,9.100269,31.322348,72727.273438,tea
3,1301384,34.506119,9.10007,31.181221,98860.78125,tea
4,1301439,34.6506,9.102207,31.337061,76099.882812,tea
5,1301495,34.579357,9.101066,32.384911,74897.601562,tea
6,1301549,33.894066,9.098453,32.131058,56164.984375,tea
7,1301604,33.957138,9.099629,32.403458,84796.289062,tea
0,1304219,34.245789,9.098695,31.149349,80935.820312,tea
1,1304274,34.192955,9.097855,31.38497,73605.523438,tea
2,1304329,34.48473,9.100159,31.328516,73542.085938,tea
3,1304384,34.506119,9.099981,31.181221,99494.75,tea
4,1304439,34.658165,9.10221,31.309349,76032.078125,tea
5,1304494,34.581882,9.100759,32.373634,75294.117188,tea
6,1304549,33.896584,9.098402,32.114182,56239.015625,tea
7,1304605,33.964794,9.099546,32.381287,84293.710938,tea
0,1307219,34.250816,9.098521,31.183764,80935.820312,tea
1,1307274,34.195503,9.097733,31.385204,73542.085938,tea
2,1307329,34.482197,9.100014,31.351055,72976.054688,tea
3,1307384,34.513706,9.10002,31.148102,98975.453125,tea
4,1307439,34.663212,9.102338,31.32119,76032.078125,tea
5,1307494,34.584408,9.100736,32.368114,74897.601562,tea
6,1307549,33.899101,9.098334,32.091599,56499.667969,tea
7,1307604,33.97501,9.099663,32.382267,84210.523438,tea
0,1310219,34.250816,9.098575,31.200737,81012.65625,tea
1,1310274,34.190407,9.097709,31.322241,73669.0625,tea
2,1310329,34.492325,9.10023,31.3634,72665.34375,tea
3,1310384,34.508648,9.100054,31.12508,99147.945312,tea
4,1310439,34.663212,9.102375,31.275721,75896.828125,tea
5,1310494,34.576832,9.100939,32.332813,75095.335938,tea
6,1310549,33.899101,9.098457,32.074486,56537.101562,tea
7,1310604,33.964794,9.099654,32.358376,84544.25,tea
0,1313219,34.25835,9.098666,31.207102,80935.820312,tea
1,1313274,34.190407,9.097727,31.271132,74310.59375,tea
2,1313329,34.489792,9.100049,31.39164,73038.515625,tea
3,1313384,34.513706,9.100092,31.119917,98975.453125,tea
4,1313439,34.668251,9.102429,31.270514,76032.078125,tea
5,1313494,34.584408,9.100999,32.310501,74897.601562,tea
6,1313549,33.909168,9.098482,32.06974,56313.242188,tea
7,1313604,33.96735,9.099512,32.329987,84293.710938,tea
0,1316219,34.25835,9.098649,31.212759,80859.125,tea
1,1316274,34.195503,9.097928,31.248901,74635.570312,tea
2,1316329,34.494858,9.100286,31.39212,72851.453125,tea
3,1316384,34.513706,9.100145,31.074833,100372.476562,tea
4,1316439,34.663212,9.102409,31.270041,76304.023438,tea
5,1316494,34.591988,9.100833,32.311234,75029.304688,tea
6,1316549,33.911682,9.098731,32.069977,56687.332031,tea
7,1316604,33.969902,9.099711,32.341686,83879.421875,tea
0,1319219,34.265888,9.098528,31.196487,81399.046875,tea
1,1319274,34.192955,9.097942,31.180561,74897.601562,tea
2,1319329,34.50499,9.10012,31.381681,72851.453125,tea
3,1319384,34.513706,9.100163,31.041031,100727.914062,tea
4,1319439,34.668251,9.102465,31.236423,76440.726562,tea
5,1319494,34.589458,9.100857,32.305225,75161.476562,tea
6,1319549,33.909168,9.098465,32.035515,56313.242188,tea
7,1319605,33.98267,9.09983,32.30283,84293.710938,tea
0,1322219,34.270912,9.098744,31.163008,81710.820312,tea
1,1322274,34.187862,9.097883,31.123358,75294.117188,tea
2,1322330,34.510056,9.100191,31.382156,72913.703125,tea
3,1322384,34.513706,9.099949,30.99597,100254.554688,tea
4,1322439,34.678341,9.102559,31.208963,76304.023438,tea
5,1322494,34.597038,9.100917,32.277164,75294.117188,tea
6,1322549,33.909168,9.098517,32.012703,56387.664062,tea
7,1322605,33.977562,9.099791,32.296612,84210.523438,tea
0,1325219,34.268398,9.098566,31.117523,81946.226562,tea
1,1325274,34.190407,9.097762,31.010193,75627.773438,tea
2,1325329,34.517654,9.100409,31.354395,73038.515625,tea
3,1325384,34.518761,9.100059,30.957024,100431.539062,tea
4,1325439,34.670776,9.102413,31.196892,76304.023438,tea
5,1325495,34.599564,9.10108,32.260132,75294.117188,tea
6,1325549,33.9142,9.098716,31.990376,56574.585938,tea
7,1325605,33.977562,9.099736,32.273716,84044.648438,tea
0,1328219,34.275936,9.098676,31.106915,82103.914062,tea
1,1328275,34.198048,9.098108,30.988239,75694.851562,tea
2,1328329,34.517654,9.100554,31.354395,73163.757812,tea
3,1328384,34.513706,9.100271,30.928406,100431.539062,tea
4,1328439,34.675819,9.102558,31.191689,76577.921875,tea
5,1328494,34.591988,9.101059,32.253643,75560.804688,tea
6,1328549,33.916718,9.098981,31.979214,56424.949219,tea
7,1328604,33.980114,9.099828,32.27396,84544.25,tea
0,1331219,34.27845,9.09873,31.073217,82580.648438,tea
1,1331274,34.203136,9.098166,30.97171,75762.0625,tea
2,1331329,34.512589,9.100409,31.33683,73226.546875,tea
3,1331384,34.523823,9.100241,30.901203,100906.585938,tea
4,1331439,34.675819,9.102523,31.151936,76099.882812,tea
5,1331495,34.602089,9.101303,32.231583,74963.398438,tea
6,1331550,33.921749,9.09888,31.962591,56725.015625,tea
7,1331604,33.990326,9.100121,32.240597,84210.523438,tea
0,1334219,34.27845,9.098712,31.10149,81789.140625,tea
1,1334274,34.210777,9.098209,31.023426,75694.851562,tea
2,1334329,34.520187,9.100352,31.326155,73732.71875,tea
3,1334384,34.523823,9.100204,30.906832,100668.5,tea
4,1334439,34.675819,9.102432,31.146257,76099.882812,tea
5,1334494,34.602089,9.101247,32.22583,75427.226562,tea
6,1334549,33.919235,9.098669,31.928146,56424.949219,tea
7,1334604,33.987774,9.100208,32.246075,84796.289062,tea
0,1337219,34.27845,9.098712,31.107147,81946.226562,tea
1,1337274,34.210777,9.098139,31.05744,76032.078125,tea
2,1337329,34.525253,9.100661,31.320942,73038.515625,tea
3,1337384,34.526348,9.100206,30.923952,100372.476562,tea
4,1337439,34.675819,9.102558,31.123549,76235.851562,tea
5,1337494,34.602089,9.101284,32.214314,75493.953125,tea
6,1337549,33.921749,9.098809,31.911293,56574.585938,tea
7,1337604,33.992882,9.100034,32.217957,84210.523438,tea
0,1340219,34.288502,9.098894,31.130707,81244.046875,tea
1,1340274,34.220959,9.098347,31.075401,75560.804688,tea
2,1340329,34.520187,9.100462,31.326155,72913.703125,tea
3,1340384,34.53141,9.10028,30.930056,100549.882812,tea
4,1340439,34.680862,9.102576,31.106987,76099.882812,tea
5,1340494,34.604614,9.101148,32.191532,75294.117188,tea
6,1340549,33.919235,9.098738,31.905352,56574.585938,tea
7,1340605,33.990326,9.099818,32.200542,83797.054688,tea
0,1343219,34.293526,9.098966,31.108553,81089.640625,tea
1,1343274,34.223503,9.098225,31.138031,74766.351562,tea
2,1343329,34.527782,9.100388,31.287018,72665.34375,tea
3,1343384,34.53141,9.100064,30.958204,100727.914062,tea
4,1343439,34.688427,9.102634,31.09634,76853.796875,tea
5,1343494,34.604614,9.101033,32.185776,75029.304688,tea
6,1343549,33.921749,9.098635,31.894197,56499.667969,tea
7,1343604,33.997986,9.099914,32.212723,84127.507812,tea
0,1346219,34.280964,9.098642,31.050835,81476.765625,tea
1,1346274,34.220959,9.097992,31.205879,74635.570312,tea
2,1346329,34.527782,9.100406,31.24148,72789.3125,tea
3,1346384,34.536465,9.100389,30.981195,99436.78125,tea
4,1346439,34.683384,9.102416,31.101543,76304.023438,tea
5,1346495,34.614719,9.100994,32.157974,75493.953125,tea
6,1346549,33.924267,9.098547,31.888737,56499.667969,tea
7,1346604,34.000542,9.09988,32.178635,84210.523438,tea
0,1349219,34.283474,9.098608,31.017153,81166.773438,tea
1,1349274,34.233688,9.09806,31.190039,74181.398438,tea
2,1349329,34.525253,9.100204,31.229862,73163.757812,tea
3,1349385,34.538994,9.100068,30.992695,99494.75,tea
4,1349439,34.693474,9.102401,31.091141,76372.3125,tea
5,1349494,34.617245,9.101103,32.146706,75095.335938,tea
6,1349549,33.931816,9.09866,31.866665,56687.332031,tea
7,1349604,34.005646,9.100009,32.173405,83879.421875,tea
0,1352219,34.291012,9.098489,31.074392,80859.125,tea
1,1352274,34.233688,9.097741,31.218416,74116.96875,tea
2,1352329,34.525253,9.100204,31.224173,73226.546875,tea
3,1352384,34.541527,9.099908,30.976038,99902.4375,tea
4,1352439,34.693474,9.102328,31.074114,76372.3125,tea
5,1352494,34.614719,9.100768,32.134956,75627.773438,tea
6,1352549,33.934334,9.098644,31.866905,56687.332031,tea
7,1352604,33.997986,9.099647,32.15551,83632.796875,tea
0,1355219,34.283474,9.098538,31.017153,81012.65625,tea
1,1355274,34.241325,9.098051,31.236162,74245.9375,tea
2,1355329,34.537914,9.100514,31.191221,72976.054688,tea
3,1355384,34.54911,9.100107,31.004906,99552.789062,tea
4,1355439,34.695992,9.102311,31.085697,76099.882812,tea
5,1355494,34.61977,9.10074,32.129688,75493.953125,tea
6,1355549,33.936852,9.098525,31.844355,56612.117188,tea
7,1355604,34.013306,9.099801,32.15126,84796.289062,tea
0,1358219,34.283474,9.098643,30.949341,81554.632812,tea
1,1358274,34.238781,9.09796,31.224573,74052.648438,tea
2,1358329,34.525253,9.100315,31.133152,72976.054688,tea
3,1358384,34.546581,9.099999,30.993402,99321.046875,tea
4,1358439,34.698513,9.102347,31.068909,75964.390625,tea
5,1358494,34.629875,9.101077,32.1134,75294.117188,tea
6,1358549,33.944401,9.098599,31.850771,56537.101562,tea
7,1358604,34.013306,9.099855,32.134102,84044.648438,tea
0,1361219,34.27845,9.098712,30.852863,81789.140625,tea
1,1361274,34.238781,9.097995,31.230249,73796.484375,tea
2,1361329,34.530315,9.100278,31.110874,73289.4375,tea
3,1361384,34.54911,9.099947,31.004906,99205.578125,tea
4,1361439,34.701038,9.102421,31.086166,76099.882812,tea
5,1361494,34.624825,9.101164,32.107162,75227.742188,tea
6,1361549,33.939369,9.098632,31.850292,56725.015625,tea
7,1361604,34.013306,9.099837,32.128384,84460.570312,tea
0,1364219,34.27845,9.098712,30.790768,82262.210938,tea
1,1364275,34.241325,9.098105,31.173731,73924.34375,tea
2,1364329,34.532848,9.100442,31.082685,73352.4375,tea
3,1364384,34.54911,9.100341,30.976748,99147.945312,tea
4,1364439,34.701038,9.102601,31.052114,76235.851562,tea
5,1364494,34.629875,9.101077,32.090385,75427.226562,tea
6,1364549,33.946918,9.098866,31.833921,56424.949219,tea
7,1364604,34.013306,9.099998,32.094074,84712.109375,tea
0,1367219,34.293526,9.098913,30.88814,81089.640625,tea
1,1367274,34.246422,9.098042,31.15719,74116.96875,tea
2,1367329,34.530315,9.100315,31.11656,73289.4375,tea
3,1367385,34.55164,9.100396,30.948828,99902.4375,tea
4,1367439,34.701038,9.10253,31.040766,76509.265625,tea
5,1367494,34.632401,9.101166,32.079128,75627.773438,tea
6,1367549,33.949436,9.098779,31.834156,56612.117188,tea
7,1367604,34.01075,9.099942,32.110977,84880.632812,tea
0,1370219,34.288502,9.098664,30.978058,81399.046875,tea
1,1370274,34.241325,9.098123,31.145363,73988.4375,tea
2,1370329,34.532848,9.100369,31.167988,73163.757812,tea
3,1370384,34.55164,9.100218,30.937569,100136.90625,tea
4,1370439,34.701038,9.102312,31.029419,76440.726562,tea
5,1370494,34.637451,9.101251,32.068104,75762.0625,tea
6,1370549,33.949436,9.098798,31.805677,56649.703125,tea
7,1370604,34.015858,9.099981,32.088596,84544.25,tea
0,1373219,34.291012,9.09863,30.995249,81012.65625,tea
1,1373274,34.246422,9.098042,31.179886,73860.359375,tea
2,1373329,34.532848,9.100279,31.185053,73352.4375,tea
3,1373384,34.556698,9.100147,30.966183,99960.953125,tea
4,1373439,34.708603,9.102297,31.035799,76235.851562,tea
5,1373495,34.637451,9.101005,32.068104,75427.226562,tea
6,1373549,33.954468,9.098679,31.811852,56725.015625,tea
7,1373604,34.015858,9.099822,32.077164,84210.523438,tea
0,1376219,34.29855,9.098687,30.995951,80553.804688,tea
1,1376274,34.251511,9.098028,31.197386,73732.71875,tea
2,1376329,34.537914,9.100313,31.145714,73101.085938,tea
3,1376384,34.556698,9.100021,30.960552,99378.882812,tea
4,1376439,34.708603,9.102351,31.02445,76167.804688,tea
5,1376494,34.637451,9.101157,32.0336,75360.609375,tea
6,1376549,33.95195,9.098589,31.788836,56499.667969,tea
7,1376604,34.02607,9.099918,32.07814,84044.648438,tea
0,1379219,34.306087,9.098886,31.019258,81012.65625,tea
1,1379274,34.243874,9.097985,31.117237,74245.9375,tea
2,1379329,34.540447,9.100441,31.168697,73226.546875,tea
3,1379384,34.554169,9.100202,30.92091,99785.617188,tea
4,1379439,34.716167,9.102751,31.002462,76509.265625,tea
5,1379494,34.634926,9.1012,32.039108,75560.804688,tea
6,1379549,33.95195,9.098695,31.783142,56537.101562,tea
7,1379605,34.023518,9.099846,32.055027,84210.523438,tea
0,1382219,34.301064,9.098848,31.007488,81476.765625,tea
1,1382274,34.246422,9.098059,31.089117,74310.59375,tea
2,1382329,34.537914,9.100514,31.162777,72789.3125,tea
3,1382384,34.561756,9.100418,30.899099,99960.953125,tea
4,1382439,34.708603,9.102585,30.996084,76646.703125,tea
5,1382494,34.639977,9.101209,32.022343,75694.851562,tea
6,1382549,33.956985,9.099015,31.766533,56649.703125,tea
7,1382604,34.028622,9.100225,32.038361,84210.523438,tea
0,1385219,34.285988,9.098981,30.814045,82262.210938,tea
1,1385275,34.251511,9.098292,31.072578,74766.351562,tea
2,1385329,34.548046,9.100657,31.061367,73669.0625,tea
3,1385384,34.564285,9.100544,30.921848,100019.53125,tea
4,1385439,34.716167,9.102551,30.985445,76440.726562,tea
5,1385494,34.639977,9.101227,32.01659,75360.609375,tea
6,1385549,33.95195,9.098801,31.771753,56876.25,tea
7,1385604,34.02607,9.100168,32.015263,84044.648438,tea
0,1388219,34.285988,9.098874,30.701197,81867.601562,tea
1,1388275,34.251511,9.098399,31.02722,74375.359375,tea
2,1388329,34.54298,9.100531,31.021105,73605.523438,tea
3,1388384,34.571873,9.100494,30.888783,99960.953125,tea
4,1388439,34.721214,9.102735,30.980244,76235.851562,tea
5,1388494,34.642502,9.101429,31.988087,75360.609375,tea
6,1388549,33.959499,9.098911,31.761084,56649.703125,tea
7,1388604,34.02607,9.100132,32.015263,84880.632812,tea
0,1391219,34.288502,9.098894,30.701424,81632.65625,tea
1,1391274,34.246422,9.098111,31.043756,74181.398438,tea
2,1391329,34.545513,9.100513,31.004297,72851.453125,tea
3,1391384,34.564285,9.100366,30.876822,98918.085938,tea
4,1391439,34.716167,9.102515,30.962757,76715.609375,tea
5,1391494,34.642502,9.101315,31.976591,75427.226562,tea
6,1391550,33.959499,9.098911,31.73831,56687.332031,tea
7,1391604,34.028622,9.100064,32.009785,84377.0625,tea
0,1394219,34.29855,9.099005,30.798275,81789.140625,tea
1,1394274,34.256603,9.098388,31.044697,73924.34375,tea
2,1394329,34.54298,9.100476,31.038155,73163.757812,tea
3,1394384,34.569344,9.100403,30.866037,99205.578125,tea
4,1394439,34.718689,9.102589,30.951649,76784.640625,tea
5,1394494,34.650078,9.101226,31.971567,75227.742188,tea
6,1394549,33.964535,9.09895,31.721706,56725.015625,tea
7,1394604,34.031178,9.100048,31.992884,84293.710938,tea
0,1397219,34.301064,9.098813,30.860607,81321.476562,tea
1,1397275,34.254055,9.098295,31.084152,74181.398438,tea
2,1397329,34.545513,9.100458,31.061131,72976.054688,tea
3,1397384,34.566811,9.100366,30.865801,99205.578125,tea
4,1397439,34.726254,9.102843,30.952354,76099.882812,tea
5,1397495,34.650078,9.101376,31.96007,75896.828125,tea
6,1397549,33.967052,9.098794,31.721945,56838.367188,tea
7,1397604,34.028622,9.099993,31.998358,84293.710938,tea
0,1400219,34.303574,9.098919,30.889072,81089.640625,tea
1,1400274,34.251511,9.098169,31.061237,74052.648438,tea
2,1400329,34.553112,9.100547,31.061838,73163.757812,tea
3,1400384,34.571873,9.100387,30.843765,99960.953125,tea
4,1400439,34.723732,9.102554,30.940779,76853.796875,tea
5,1400494,34.647552,9.101098,31.948336,75694.851562,tea
6,1400549,33.967052,9.099006,31.721945,56838.367188,tea
7,1400604,34.036282,9.099891,31.976234,84628.101562,tea
0,1403219,34.306087,9.098921,30.90625,81166.773438,tea
1,1403275,34.256603,9.098192,30.982344,74570.34375,tea
2,1403329,34.548046,9.100311,31.084106,72913.703125,tea
3,1403384,34.566811,9.100204,30.809538,100313.476562,tea
4,1403439,34.723732,9.102446,30.901091,76784.640625,tea
5,1403494,34.655128,9.101159,31.943314,75560.804688,tea
6,1403549,33.964535,9.098722,31.710323,56725.015625,tea
7,1403604,34.03373,9.100051,31.94171,84544.25,tea
0,1406219,34.29855,9.098669,30.792631,82341.585938,tea
1,1406274,34.259148,9.097894,31.010925,74375.359375,tea
2,1406329,34.550579,9.100311,31.021811,73352.4375,tea
3,1406384,34.566811,9.100025,30.837666,99494.75,tea
4,1406439,34.7313,9.102467,30.901789,76099.882812,tea
5,1406494,34.645027,9.100841,31.907869,75427.226562,tea
6,1406549,33.967052,9.098583,31.699179,56649.703125,tea
7,1406604,34.041389,9.099825,31.948158,84628.101562,tea
0,1409219,34.280964,9.098289,30.49782,83387.625,tea
1,1409274,34.261696,9.097916,30.93182,75360.609375,tea
2,1409329,34.545513,9.100165,30.873657,73924.34375,tea
3,1409384,34.569344,9.099849,30.809776,99378.882812,tea
4,1409439,34.7313,9.102123,30.91313,76304.023438,tea
5,1409495,34.652607,9.100787,31.897108,75493.953125,tea
6,1409549,33.969566,9.098357,31.688036,56537.101562,tea
7,1409604,34.038834,9.09968,31.930775,84628.101562,tea
0,1412219,34.273426,9.098552,30.316999,84044.648438,tea
1,1412274,34.26424,9.097707,30.858425,74963.398438,tea
